participant,session,condition,trialType,posture,blockNum,trialNum,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,response,correctResponse,correct,reactionTime,date,utcTime,jointHeadDisplacement,jointTorsoDisplacement
1,1,1,experiment,standing,3,43,switch,incongruant,dashed,triangle,blue,left,left,yes,1.2758028507232666,2021-11-10 10:22:00,1636562154.2512815,2.106380330753121,2.2928012590897406
1,1,1,experiment,standing,3,44,switch,incongruant,solid,triangle,yellow,right,right,yes,0.9922139644622804,2021-11-10 10:22:00,1636562156.614395,2.220732381721069,2.491009266397658
1,1,1,experiment,standing,3,45,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.4997141361236572,2021-11-10 10:22:00,1636562158.445202,2.3067385653929025,2.6806684601913022
1,1,1,experiment,standing,3,46,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.959315061569214,2021-11-10 10:22:00,1636562160.752209,2.10836506900204,2.7668132071268836
1,1,1,experiment,standing,3,47,switch,congruant,dashed,square,yellow,right,right,yes,0.4864580631256103,2021-11-10 10:22:00,1636562162.5826533,1.8798488582418502,2.486661004000731
1,1,1,experiment,standing,3,48,switch,incongruant,solid,square,blue,left,left,yes,0.4560830593109131,2021-11-10 10:22:00,1636562164.3542006,2.1535172902212305,2.326283998412998
1,1,1,experiment,standing,3,49,noswitch,congruant,solid,square,blue,left,left,yes,0.4163551330566406,2021-11-10 10:22:00,1636562166.1259763,2.5704679894977644,2.6763474664794518
1,1,1,experiment,standing,4,1,buffer,buffer,solid,triangle,blue,left,left,yes,0.760483980178833,2021-11-10 10:22:00,1636562177.1106036,2.1684609156011017,2.2993649024482106
1,1,1,experiment,standing,4,2,switch,congruant,dashed,triangle,yellow,left,left,yes,0.7487208843231201,2021-11-10 10:22:00,1636562179.1797056,2.1422583287624106,2.341222351119945
1,1,1,experiment,standing,4,3,switch,incongruant,solid,triangle,yellow,right,right,yes,0.4733369350433349,2021-11-10 10:22:00,1636562181.0130415,2.154677699997633,2.0149666190505084
1,1,1,experiment,standing,4,4,noswitch,congruant,solid,square,yellow,right,right,yes,0.4130301475524902,2021-11-10 10:22:00,1636562182.7850692,2.1387274696465557,2.1067252657799056
1,1,1,experiment,standing,4,5,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.4627218246459961,2021-11-10 10:22:00,1636562184.5557697,2.059240612923479,2.0763959613164085
1,1,1,experiment,standing,4,6,noswitch,congruant,solid,square,blue,left,left,yes,0.4468801021575928,2021-11-10 10:22:00,1636562186.3266006,2.1343215584199577,1.997498557793604
1,1,1,experiment,standing,4,7,noswitch,incongruant,solid,square,yellow,right,right,yes,0.4121439456939697,2021-11-10 10:22:00,1636562188.1026397,2.0117594640730827,2.424197732200445
1,1,1,experiment,standing,4,8,switch,incongruant,dashed,triangle,blue,left,left,yes,0.5793819427490234,2021-11-10 10:22:00,1636562190.055045,1.926433461079536,2.5257094808017007
1,1,1,experiment,standing,4,9,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.7847411632537842,2021-11-10 10:22:00,1636562192.183967,2.0461872423414196,2.4954775373829685
1,1,1,experiment,standing,4,10,switch,congruant,solid,triangle,yellow,right,right,yes,0.5697770118713379,2021-11-10 10:22:00,1636562194.1313982,2.1105430827054645,2.1988609731319717
1,1,1,experiment,standing,4,11,switch,incongruant,dashed,triangle,yellow,right,left,no,0.5626299381256104,2021-11-10 10:22:00,1636562196.0217223,1.9365951910686254,2.5011010266448515
1,1,1,experiment,standing,4,12,switch,incongruant,solid,square,yellow,right,right,yes,0.7503681182861328,2021-11-10 10:22:00,1636562203.145628,2.055990225612096,2.4833697081714448
1,1,1,experiment,standing,4,13,noswitch,incongruant,solid,square,blue,left,left,yes,0.5196840763092041,2021-11-10 10:22:00,1636562205.038736,2.0739340738263863,1.99557002182331
1,1,1,experiment,standing,4,14,noswitch,congruant,solid,square,blue,left,left,yes,0.8997061252593994,2021-11-10 10:22:00,1636562207.284232,2.425251975659145,2.440336448215669
1,1,1,experiment,standing,4,15,noswitch,congruant,solid,triangle,blue,left,left,yes,0.6859090328216553,2021-11-10 10:22:00,1636562209.2928066,1.9423039367596837,2.1353738575212953
1,1,1,experiment,standing,4,16,switch,incongruant,dashed,square,blue,right,right,yes,0.6733758449554443,2021-11-10 10:22:00,1636562211.3014176,2.0537510666320675,2.4918827521467
1,1,1,experiment,standing,4,17,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,1.1151940822601318,2021-11-10 10:22:00,1636562213.7858896,2.11685440446214,2.3280921178505536
1,1,1,experiment,standing,4,18,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.4651010036468506,2021-11-10 10:22:00,1636562215.6189227,2.218578792808125,2.5707869872282747
1,1,1,experiment,standing,4,19,switch,congruant,solid,square,yellow,timeout,right,no,,2021-11-10 10:22:00,1636562218.3954563,2.1475206608739645,2.254887395475191
1,1,1,experiment,standing,4,20,switch,congruant,dashed,square,blue,right,right,yes,0.6586229801177979,2021-11-10 10:22:00,1636562225.391435,2.149208659175395,2.313159226049944
1,1,1,experiment,standing,4,21,switch,congruant,solid,triangle,yellow,right,right,yes,0.3466250896453857,2021-11-10 10:22:00,1636562227.1049552,1.9330963196155966,2.609249958210336
1,1,1,experiment,standing,4,22,switch,incongruant,dashed,triangle,yellow,left,left,yes,1.155891180038452,2021-11-10 10:22:00,1636562229.587278,2.3723593961275538,2.708242317457667
1,1,1,experiment,standing,4,23,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.3907070159912109,2021-11-10 10:22:00,1636562231.2977476,1.9992169722010522,2.5285433377642095
1,1,1,experiment,standing,4,24,switch,incongruant,solid,triangle,yellow,right,right,yes,0.5710790157318115,2021-11-10 10:22:00,1636562233.249009,2.0993321153266935,2.8517398671133996
1,1,1,experiment,standing,4,25,noswitch,incongruant,solid,square,blue,left,left,yes,0.4306440353393554,2021-11-10 10:22:00,1636562235.022611,2.1580959898263252,2.068571592828104
1,1,1,experiment,standing,4,26,switch,congruant,dashed,triangle,yellow,left,left,yes,0.342303991317749,2021-11-10 10:22:00,1636562236.6752405,2.1334703194691276,2.1157280769278297
1,1,1,experiment,standing,4,27,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.6222021579742432,2021-11-10 10:22:00,1636562238.6245732,2.1001199952840013,2.6031290128793594
1,1,1,experiment,standing,4,28,switch,congruant,solid,square,blue,left,left,yes,1.0915520191192627,2021-11-10 10:22:00,1636562241.0455258,2.076861143147429,2.2076977908222686
1,1,1,experiment,standing,4,29,noswitch,incongruant,solid,square,yellow,right,right,yes,0.5613059997558594,2021-11-10 10:22:00,1636562242.9959135,2.2997022870696155,2.3588999840145903
1,1,1,experiment,standing,4,30,switch,congruant,dashed,square,blue,right,right,yes,0.6083250045776367,2021-11-10 10:22:00,1636562244.9463334,2.2686345817043074,2.524432955746761
1,1,1,experiment,standing,4,31,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.4967429637908935,2021-11-10 10:22:00,1636562246.7770543,2.2130239643819793,2.612506577405766
1,1,1,experiment,standing,4,32,switch,congruant,solid,triangle,blue,left,left,yes,0.3073711395263672,2021-11-10 10:22:00,1636562248.429686,2.160019805569751,2.3458924569123702
1,1,1,experiment,standing,4,33,noswitch,congruant,solid,triangle,blue,left,left,yes,0.8317468166351318,2021-11-10 10:22:00,1636562250.6171625,2.1105941718591246,2.357767147374873
1,1,1,experiment,standing,4,34,switch,congruant,dashed,triangle,blue,left,left,yes,0.6727440357208252,2021-11-10 10:22:00,1636562252.6272607,2.037412531265192,2.3396899439691894
1,1,1,experiment,standing,4,35,noswitch,incongruant,dashed,square,blue,right,right,yes,0.6462948322296143,2021-11-10 10:22:00,1636562254.6362002,2.3216997782453253,2.1821946491650865
1,1,1,experiment,standing,4,36,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.39556884765625,2021-11-10 10:22:00,1636562256.3473296,2.3811667028596317,2.521856392143957
1,1,1,experiment,standing,4,37,switch,incongruant,solid,square,yellow,right,right,yes,0.4961562156677246,2021-11-10 10:22:00,1636562258.178214,2.0025798918440794,1.8780089613067326
1,1,1,experiment,standing,4,38,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.3405230045318603,2021-11-10 10:22:00,1636562259.8899274,2.501456425809176,2.3865935739726107
1,1,1,experiment,standing,4,39,switch,congruant,dashed,square,yellow,right,right,yes,0.5128011703491211,2021-11-10 10:22:00,1636562261.781496,1.9821962889730338,2.5391139117405657
1,1,1,experiment,standing,4,40,switch,congruant,solid,triangle,yellow,right,right,yes,1.2944130897521973,2021-11-10 10:22:00,1636562264.4426434,2.108768633853364,2.4688441279796933
1,1,1,experiment,standing,4,41,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4701390266418457,2021-11-10 10:22:00,1636562266.275506,2.0170458849258357,2.1306343572805297
1,1,1,experiment,standing,4,42,noswitch,incongruant,dashed,square,blue,right,right,yes,0.4466509819030761,2021-11-10 10:22:00,1636562268.109516,2.1459177161268013,2.4465020043889245
1,1,1,experiment,standing,4,43,noswitch,congruant,dashed,square,blue,right,right,yes,0.5366408824920654,2021-11-10 10:22:00,1636562269.9994085,2.107160250519788,2.314085663765803
1,1,1,experiment,standing,4,44,noswitch,congruant,dashed,square,yellow,right,right,yes,0.5369448661804199,2021-11-10 10:22:00,1636562271.8891952,2.2718205863752114,2.575670822171569
1,1,1,experiment,standing,4,45,noswitch,congruant,dashed,square,yellow,right,right,yes,0.4251079559326172,2021-11-10 10:22:00,1636562273.6607912,2.0558221566574475,2.3297455525762363
1,1,1,experiment,standing,4,46,switch,incongruant,solid,triangle,blue,left,left,yes,0.3538379669189453,2021-11-10 10:22:00,1636562275.3725832,2.173871363055447,2.449658041187939
1,1,1,experiment,standing,4,47,noswitch,congruant,solid,square,blue,left,left,yes,0.2982170581817627,2021-11-10 10:22:00,1636562277.024856,2.397704113393421,2.3253089508186746
1,1,1,experiment,standing,4,48,switch,incongruant,dashed,square,yellow,right,right,yes,0.588533878326416,2021-11-10 10:22:00,1636562278.9777334,2.240244401284474,2.341175777602968
1,1,1,experiment,standing,4,49,switch,incongruant,solid,triangle,blue,left,left,yes,0.3548049926757812,2021-11-10 10:22:00,1636562280.68918,2.001201959652465,2.2333602486997397
1,1,1,experiment,sitting,1,1,buffer,buffer,dashed,triangle,blue,left,left,yes,0.6455478668212891,2021-11-10 10:22:00,1636562382.3312926,2.0468120999056403,4.32918240288179
1,1,1,experiment,sitting,1,2,switch,congruant,solid,square,blue,left,left,yes,0.4528708457946777,2021-11-10 10:22:00,1636562384.104887,2.296265417021921,5.0372835536784395
1,1,1,experiment,sitting,1,3,switch,congruant,dashed,triangle,blue,left,left,yes,0.6916670799255371,2021-11-10 10:22:00,1636562386.1135626,2.022335655353938,6.446830160104252
1,1,1,experiment,sitting,1,4,switch,congruant,solid,triangle,blue,left,left,yes,0.4525771141052246,2021-11-10 10:22:00,1636562387.8849208,2.524342870502376,5.169876492970173
1,1,1,experiment,sitting,1,5,switch,incongruant,dashed,square,yellow,right,right,yes,0.5837020874023438,2021-11-10 10:22:00,1636562389.8369884,2.005771790448617,4.708082611089752
1,1,1,experiment,sitting,1,6,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.7153291702270508,2021-11-10 10:22:00,1636562391.906811,2.180381866948861,4.900654828896566
1,1,1,experiment,sitting,1,7,noswitch,incongruant,dashed,square,blue,right,right,yes,0.4954421520233154,2021-11-10 10:22:00,1636562393.7375286,2.8519620777674275,7.0267510330098215
1,1,1,experiment,sitting,1,8,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,1.2872560024261477,2021-11-10 10:22:00,1636562396.33854,2.333969831628412,6.122903388274457
1,1,1,experiment,sitting,1,9,switch,congruant,solid,triangle,blue,left,left,yes,0.4765679836273193,2021-11-10 10:22:00,1636562398.1695766,2.334401488804046,5.33180092521666
1,1,1,experiment,sitting,1,10,noswitch,congruant,solid,square,blue,left,left,yes,0.3181240558624267,2021-11-10 10:22:00,1636562399.8244371,2.5601440773635287,6.955616905644824
1,1,1,experiment,sitting,1,11,switch,incongruant,dashed,square,yellow,right,right,yes,0.4413268566131592,2021-11-10 10:22:00,1636562401.597172,2.421789174616438,5.162762293109905
1,1,1,experiment,sitting,1,12,noswitch,congruant,dashed,square,blue,right,right,yes,0.6804120540618896,2021-11-10 10:22:00,1636562403.6047013,2.058718182214479,6.496905381157966
1,1,1,experiment,sitting,1,13,noswitch,congruant,dashed,square,blue,right,right,yes,0.3837330341339111,2021-11-10 10:22:00,1636562405.317378,2.466800279634247,6.383919317144642
1,1,1,experiment,sitting,1,14,switch,incongruant,solid,square,blue,timeout,left,no,,2021-11-10 10:22:00,1636562408.094576,2.4472026520675443,6.13136524496764
1,1,1,experiment,sitting,1,15,switch,incongruant,dashed,square,yellow,right,right,yes,0.7357192039489746,2021-11-10 10:22:00,1636562415.1587815,2.4509542088612637,5.594101633248168
1,1,1,experiment,sitting,1,16,switch,congruant,solid,triangle,yellow,right,right,yes,0.4057729244232178,2021-11-10 10:22:00,1636562416.928748,2.3229267568998253,5.114129219370074
1,1,1,experiment,sitting,1,17,switch,congruant,dashed,square,blue,left,right,no,1.047456979751587,2021-11-10 10:22:00,1636562419.2926629,2.5055593276518535,6.163882649565866
1,1,1,experiment,sitting,1,18,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.9508271217346193,2021-11-10 10:22:00,1636562426.597196,2.0746965284503545,4.742486036961955
1,1,1,experiment,sitting,1,19,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.3382802009582519,2021-11-10 10:22:00,1636562428.2505612,2.631589252590072,5.363322682763077
1,1,1,experiment,sitting,1,20,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.3265531063079834,2021-11-10 10:22:00,1636562429.9032507,2.042185937328763,5.8210428765727045
1,1,1,experiment,sitting,1,21,switch,incongruant,solid,triangle,yellow,right,right,yes,0.4816150665283203,2021-11-10 10:22:00,1636562431.739771,2.470989338261221,6.313910021418166
1,1,1,experiment,sitting,1,22,switch,incongruant,dashed,triangle,blue,left,left,yes,0.7475030422210693,2021-11-10 10:22:00,1636562433.8071356,2.43662102879362,4.949621410309555
1,1,1,experiment,sitting,1,23,switch,incongruant,solid,square,yellow,right,right,yes,0.4951508045196533,2021-11-10 10:22:00,1636562435.636318,2.134699874516849,4.404038843180923
1,1,1,experiment,sitting,1,24,noswitch,congruant,solid,square,yellow,right,right,yes,0.3340401649475097,2021-11-10 10:22:00,1636562437.3483684,2.406934456194043,4.662610284984596
1,1,1,experiment,sitting,1,25,switch,congruant,dashed,square,yellow,right,right,yes,0.4910979270935058,2021-11-10 10:22:00,1636562439.1793969,2.5869977216469575,4.00340237429964
1,1,1,experiment,sitting,1,26,noswitch,congruant,dashed,square,blue,timeout,right,no,,2021-11-10 10:22:00,1636562441.899569,2.2267801527286792,4.739533007252991
1,1,1,experiment,sitting,1,27,switch,congruant,solid,triangle,yellow,right,right,yes,1.366569995880127,2021-11-10 10:22:00,1636562449.6089563,2.0085239586278187,4.878123309135829
1,1,1,experiment,sitting,1,28,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.4171650409698486,2021-11-10 10:22:00,1636562451.3794503,1.7459804719899092,4.456302799303364
1,1,1,experiment,sitting,1,29,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.6964759826660156,2021-11-10 10:22:00,1636562453.448658,1.9193978948348382,3.303816521317097
1,1,1,experiment,sitting,1,30,noswitch,incongruant,solid,square,blue,left,left,yes,0.3965420722961426,2021-11-10 10:22:00,1636562455.1608202,2.0284748827551162,2.637088196487096
1,1,1,experiment,sitting,1,31,switch,congruant,dashed,triangle,yellow,left,left,yes,0.736799955368042,2021-11-10 10:22:00,1636562457.227805,1.910794920252218,2.7348028286970076
1,1,1,experiment,sitting,1,32,switch,incongruant,solid,square,yellow,right,right,yes,0.9049689769744872,2021-11-10 10:22:00,1636562459.4771397,1.9458062655398052,2.8926526416440668
1,1,1,experiment,sitting,1,33,noswitch,congruant,solid,square,yellow,right,right,yes,0.3398451805114746,2021-11-10 10:22:00,1636562461.188481,2.0918527642862963,4.825094508612594
1,1,1,experiment,sitting,1,34,noswitch,congruant,solid,square,yellow,right,right,yes,0.3907358646392822,2021-11-10 10:22:00,1636562462.9608526,2.1429286777549756,5.594736885762401
1,1,1,experiment,sitting,1,35,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.7683560848236084,2021-11-10 10:22:00,1636562465.091518,1.779442810172359,5.218853753447677
1,1,1,experiment,sitting,1,36,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.5915260314941406,2021-11-10 10:22:00,1636562467.04078,2.184194549525076,4.636432714662904
1,1,1,experiment,sitting,1,37,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.5259110927581787,2021-11-10 10:22:00,1636562468.9355354,2.115160218259558,3.1236159140163893
1,1,1,experiment,sitting,1,38,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.5675339698791504,2021-11-10 10:22:00,1636562470.8237872,2.0104653182149215,5.217319377049001
1,1,1,experiment,sitting,1,39,switch,congruant,solid,triangle,blue,left,left,yes,0.4191479682922363,2021-11-10 10:22:00,1636562472.5938735,2.1301487387418483,6.269508416041977
1,1,1,experiment,sitting,1,40,noswitch,congruant,solid,square,blue,left,left,yes,0.4756159782409668,2021-11-10 10:22:00,1636562474.424728,1.9110101569494191,5.501544554916298
1,1,1,experiment,sitting,1,41,switch,incongruant,dashed,square,blue,timeout,right,no,,2021-11-10 10:22:00,1636562477.201793,2.055668071548354,5.670318163719546
1,1,1,experiment,sitting,1,42,switch,incongruant,solid,triangle,blue,left,left,yes,0.679908037185669,2021-11-10 10:22:00,1636562484.2011657,2.011420125093141,3.0238237236961463
1,1,1,experiment,sitting,1,43,noswitch,congruant,solid,square,blue,left,left,yes,0.4457240104675293,2021-11-10 10:22:00,1636562485.9726863,2.1813200566864017,3.322284932533902
1,1,1,experiment,sitting,1,44,switch,incongruant,dashed,square,yellow,right,right,yes,0.5324249267578125,2021-11-10 10:22:00,1636562487.8645887,1.8597410801621967,4.007126050628864
1,1,1,experiment,sitting,1,45,switch,incongruant,solid,triangle,blue,left,left,yes,0.3943018913269043,2021-11-10 10:22:00,1636562489.5759263,2.076212189602993,4.475212324713961
1,1,1,experiment,sitting,1,46,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.4034781455993652,2021-11-10 10:22:00,1636562491.3464825,2.0723165329206337,4.3409224267132585
1,1,1,experiment,sitting,1,47,noswitch,congruant,solid,square,yellow,right,right,yes,0.5532739162445068,2021-11-10 10:22:00,1636562493.2362237,2.0328103917109512,5.369685289414725
1,1,1,experiment,sitting,1,48,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.46828293800354,2021-11-10 10:22:00,1636562495.0675476,2.2369218989982773,3.3857936968796905
1,1,1,experiment,sitting,1,49,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.9294719696044922,2021-11-10 10:22:00,1636562497.3139338,2.012142573108172,4.032163419789532
1,1,1,experiment,sitting,2,1,buffer,buffer,dashed,triangle,yellow,left,left,yes,0.5107388496398926,2021-11-10 10:22:00,1636562507.7318103,2.3095178953117252,3.4878557510245187
1,1,1,experiment,sitting,2,2,switch,incongruant,solid,triangle,yellow,right,right,yes,0.7199690341949463,2021-11-10 10:22:00,1636562509.7998104,2.0312378427238995,4.513331578829804
1,1,1,experiment,sitting,2,3,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.5101029872894287,2021-11-10 10:22:00,1636562511.6298816,2.049433013608967,4.109827912961749
1,1,1,experiment,sitting,2,4,noswitch,congruant,solid,triangle,blue,left,left,yes,0.986886978149414,2021-11-10 10:22:00,1636562513.934241,2.5542955686421736,4.2085446867295735
1,1,1,experiment,sitting,2,5,noswitch,congruant,solid,square,blue,left,left,yes,0.4543771743774414,2021-11-10 10:22:00,1636562515.706432,1.8481641053500373,3.8001106336518884
1,1,1,experiment,sitting,2,6,noswitch,incongruant,solid,square,yellow,right,right,yes,1.0745439529418943,2021-11-10 10:22:00,1636562518.1284227,2.2511569541079908,5.31153339740846
